dataset,model,seed,split_seed,train_split,val_split,test_split,Accuracy,Statistical Parity Difference,Equal Opportunity Difference,Overall Accuracy Equality Difference,Treatment Equality Difference,diagnostics_n_test,diagnostics_n_S0,diagnostics_n_S1,diagnostics_n_pos_S0,diagnostics_n_pos_S1,diagnostics_TPR_denom_S0,diagnostics_TPR_denom_S1,diagnostics_FPR_denom_S0,diagnostics_FPR_denom_S1,diagnostics_pred_pos_overall,diagnostics_pred_pos_S0,diagnostics_pred_pos_S1,diagnostics_TPR_S0,diagnostics_TPR_S1,diagnostics_FPR_S0,diagnostics_FPR_S1
bail,GAT+FAME,5,42,0.80,0.10,0.10,0.9169,0.0636,0.0107,0.0142,1.6932,1889,906,983,374,342,374,342,532,641,0.3245,0.3576,0.2940,0.8235,0.8129,0.0301,0.0172
bail,GAT+FAME,6,42,0.80,0.10,0.10,0.6776,0.0361,0.0668,0.0295,0.7500,1889,906,983,374,342,374,342,532,641,0.0651,0.0839,0.0478,0.1925,0.1257,0.0075,0.0062
bail,GAT+FAME,7,42,0.80,0.10,0.10,0.8989,0.0521,0.0056,0.0114,0.8403,1889,906,983,374,342,374,342,532,641,0.3139,0.3411,0.2889,0.7834,0.7778,0.0301,0.0281
bail,GAT+FAME,8,42,0.80,0.10,0.10,0.9121,0.0842,0.0749,0.0140,1.3246,1889,906,983,374,342,374,342,532,641,0.3303,0.3742,0.2899,0.8556,0.7807,0.0357,0.0281
bail,GAT+FAME,9,42,0.80,0.10,0.10,0.9169,0.0664,0.0321,0.0006,0.1438,1889,906,983,374,342,374,342,532,641,0.3330,0.3675,0.3011,0.8449,0.8129,0.0320,0.0281
bail,GAT+FAME,10,42,0.80,0.10,0.10,0.9238,0.0736,0.0316,0.0062,2.7000,1889,906,983,374,342,374,342,532,641,0.3303,0.3687,0.2950,0.8503,0.8187,0.0301,0.0156
bail,GAT+FAME,11,42,0.80,0.10,0.10,0.8486,0.0534,0.0289,0.0166,11.0833,1889,906,983,374,342,374,342,532,641,0.2382,0.2660,0.2126,0.6283,0.5994,0.0113,0.0062
bail,GAT+FAME,12,42,0.80,0.10,0.10,0.9206,0.0603,0.0045,0.0107,0.0344,1889,906,983,374,342,374,342,532,641,0.3494,0.3808,0.3204,0.8583,0.8538,0.0451,0.0359
bail,GAT+FAME,13,42,0.80,0.10,0.10,0.6210,0.0000,0.0000,0.0649,0.0000,1889,906,983,374,342,374,342,532,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bail,GAT+FAME,14,42,0.80,0.10,0.10,0.7194,0.0299,0.0317,0.0356,3.0000,1889,906,983,374,342,374,342,532,641,0.1069,0.1225,0.0926,0.2861,0.2544,0.0075,0.0062
bail,GAT+FAME,15,42,0.80,0.10,0.10,0.9254,0.0615,0.0123,0.0050,0.1061,1889,906,983,374,342,374,342,532,641,0.3499,0.3819,0.3204,0.8690,0.8567,0.0395,0.0343
bail,GAT+FAME,16,42,0.80,0.10,0.10,0.6210,0.0000,0.0000,0.0649,0.0000,1889,906,983,374,342,374,342,532,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bail,GAT+FAME,17,42,0.80,0.10,0.10,0.9089,0.0626,0.0229,0.0096,8.8214,1889,906,983,374,342,374,342,532,641,0.2996,0.3322,0.2696,0.7861,0.7632,0.0132,0.0062
bail,GAT+FAME,18,42,0.80,0.10,0.10,0.9275,0.0562,0.0020,0.0049,0.3407,1889,906,983,374,342,374,342,532,641,0.3637,0.3929,0.3367,0.8850,0.8830,0.0470,0.0452
bail,GAT+FAME,19,42,0.80,0.10,0.10,0.9269,0.0566,0.0030,0.0060,0.3764,1889,906,983,374,342,374,342,532,641,0.3557,0.3852,0.3286,0.8743,0.8713,0.0414,0.0390
bail,GAT+FAME,20,42,0.80,0.10,0.10,0.8195,0.0414,0.0036,0.0349,1.2596,1889,906,983,374,342,374,342,532,641,0.2345,0.2561,0.2146,0.5695,0.5731,0.0357,0.0234
bail,GAT+FAME,21,42,0.80,0.10,0.10,0.7814,0.0504,0.0371,0.0274,5.1761,1889,906,983,374,342,374,342,532,641,0.1890,0.2152,0.1648,0.4786,0.4415,0.0301,0.0172
bail,GAT+FAME,22,42,0.80,0.10,0.10,0.9058,0.0705,0.0380,0.0035,1.3824,1889,906,983,374,342,374,342,532,641,0.3176,0.3543,0.2838,0.8128,0.7749,0.0320,0.0218
bail,GAT+FAME,23,42,0.80,0.10,0.10,0.9238,0.0735,0.0374,0.0020,2.4000,1889,906,983,374,342,374,342,532,641,0.3282,0.3664,0.2930,0.8503,0.8129,0.0263,0.0156
